       Particle         Energy              x              y              z           cosx           cosy           cosz
           1   8.4369608220768999E-004  -2.1056257701992385        2.1797909226871233      -0.55000000000000004      -0.29080622558319463        8.3336292617391811E-002  0.95314573990279416     
           1   1.3833259067085324E-003 -0.90672217225856910        1.3540311321924254      -0.55000000000000004      -0.21720395506556930       -4.7818337587519959E-002  0.97495428020714914     
           1   1.3177834129634025E-003 -0.27441602021385503        3.1576973955832921      -0.55000000000000004      -0.25774942119098787      -0.70493555760747328       0.66078067124905515     
           1   4.5813163368957355E-003  -1.1569902366003697        3.2234907021393386      -0.55000000000000004      -0.14656654723389437      -0.12307075461271630       0.98151507201417509     
           1   1.8320199957482242E-003 -0.79623020478044793        3.0055912716877997      -0.55000000000000004      -0.31102218061225534       0.20029151304334145       0.92905786309034954     
           1   3.3934020516364072E-003 -0.42744886536043458        3.2773368945614809      -0.55000000000000004       0.48523790621463508      -0.52892576434226590       0.69626267326877933     
           1   1.1217540420974670E-003  -2.0073428357984575        1.3762786972084511      -0.55000000000000004      -0.28110281376802532      -0.17582894207333172       0.94343276984694147     
           1   3.1775524123491827E-003 -0.38511974978283775        2.2649182862487125      -0.55000000000000004      -0.69877028788382389       0.12740088761013646       0.70390986539961742     
           1   5.3735398080181351E-003  -2.1544027317265813        2.6137979524965425      -0.55000000000000004      -0.20359916285965582       0.47571411709448408       0.85571225285130903     
           1   2.3512076378700009E-003  -1.5545324542282417        2.4845786667326601      -0.55000000000000004       0.58813135421334262      -0.45816274024127923       0.66647461590504831     
           1   3.1423654204814078E-003  -2.0114170796977553        1.1368132172253917      -0.55000000000000004       -9.4671289871769287E-002  0.20742701016015502       0.97365876072165747     
           1   3.1538245548752286E-003  -1.9279053623831226        2.7465154427399234      -0.55000000000000004      -0.41622609812386185      -0.11556626640763881       0.90188706239150807     
           1   3.5510389211164117E-003  -2.1894025476011993        1.1729603923037109      -0.55000000000000004      -0.36666976500743220       0.25924005296968894       0.89350314961149835     
           1   4.0392737007411972E-003 -0.68342667372850452        2.3928074213018604      -0.55000000000000004       0.19912979804986006        2.6623830598012911E-002  0.97961140008317060     
           1   3.5808136766066756E-003  -1.6287768953060735        3.0084216870025910      -0.55000000000000004       -1.4366139153565969E-002  0.32505771122471988       0.94558505615262722     
           1   1.2329620073047165E-003  -1.6017638887420254        2.7417997068794882      -0.55000000000000004       0.32962144712780383       0.20452566498776067       0.92169352496081181     
           1   2.1248221050630400E-003  -1.8682995731540151        2.2086328167591738      -0.55000000000000004       0.56113818136089511      -0.10496381309851850       0.82103991337742332     
           1   4.7150361970619281E-003 -0.26653263812300926        3.2027087372396736      -0.55000000000000004       0.28212277394468510      -0.19569405805997364       0.93920741908365224     
           1   7.2649305370431350E-004 -0.61155076767536587        1.3566825507185620      -0.55000000000000004       -1.9431190352318512E-002  0.56777769149424007       0.82295256356789126     
           1   1.1363442032974458E-003  -1.2921228790169117        1.4317997987952964      -0.55000000000000004       0.35263534222583315      -0.34179364399919165       0.87110586057896733     
           1   3.5333683902636359E-003 -0.32769781811147541        3.4953504725155922      -0.55000000000000004      -0.42761586442041211        8.9717317806334199E-002  0.89949734595585185     
           1   1.1081686217536690E-003 -0.60591652353718572        3.1381093962865090      -0.55000000000000004       0.14870177666330933       0.46281001964916935       0.87389625661717474     
           1   3.6276686265751534E-003  -1.5794738779166428        3.3028590691411388      -0.55000000000000004      -0.39482618140601133      -0.15208261052452068       0.90608121382820594     
           1   2.8239908007455794E-003  -1.2441048226392055        3.5050359440412540      -0.55000000000000004       -6.4402633479193477E-002  0.20951721190201522       0.97568173023673588     
           1   4.0155334618074967E-004 -0.66898700541527156        2.1867711518963402      -0.55000000000000004       0.20348822785422638       0.39253100179312156       0.89694590347246439     
           1   1.3084146588102641E-003  -1.5827331561346967        2.5825534927905620      -0.55000000000000004       0.23412109341003443       0.19218593385151048       0.95302249734731503     
           1   3.1015252433820306E-003  -1.5932621695324973        2.5447099215223732      -0.55000000000000004       0.16994740288384760      -0.15134019324722214       0.97376281822676347     
           1   2.5820436225549859E-003  -1.1898693937408691        3.0026441251889833      -0.55000000000000004      -0.71214202722125675       -3.5797490002692181E-002  0.70112215253456800     
           1   3.1210708809580323E-003  -1.4062849004644760        1.4537307818873710      -0.55000000000000004      -0.48292832719331119      -0.14805407861410558       0.86305284925084313     
           1   2.2791354346843873E-003  -1.6562164505534553        2.8119881443906651      -0.55000000000000004      -0.47168153112148836       0.32015457255627061       0.82159453678210415     
           1   3.5078288633484389E-003 -0.40228962624469039        3.0591864878860333      -0.55000000000000004       0.28398859131076348      -0.19484310664036097       0.93882194467324875     
           1   4.6211921161458669E-003 -0.66113631693533248        3.2219119070690732      -0.55000000000000004       0.31948645973607737      -0.12317010264006724       0.93955176965452136     
           1   3.1391146717215657E-003  -1.8307944243967846        2.4394940680253989      -0.55000000000000004       -5.9934954611130763E-002  0.63168135113620771       0.77290780293803252     
           1   3.7935174788652493E-003 -0.49897699293408387        2.1454692908312136      -0.55000000000000004       0.31893450795690415       0.13317281094926975       0.93837400968811890     
           1   5.1978451752064947E-003 -0.33950389304540013        3.5175315072880959      -0.55000000000000004      -0.22648701847383404      -0.44291640406519500       0.86748411482446774     
           1   2.1379653201188953E-003  -1.3849934900538663        3.2546080114871292      -0.55000000000000004       0.14304905732932249       0.15694933095132704       0.97719183107060537     
           1   1.0556147828945095E-003  -1.4315156690145998        2.4822331040616370      -0.55000000000000004       0.73866916035766816        4.7646182717061079E-002  0.67238211815082538     
           1   2.1144473143679399E-003  -1.7734026815810575        2.5081713965978953      -0.55000000000000004       0.44971614544414817      -0.26253886540810106       0.85371466701532339     
           1   1.4216112109495249E-003  -1.0091044189625822        2.1196222218454914      -0.55000000000000004      -0.20311961817460633      -0.12107902651716394       0.97163897104339036     
           1   2.7868904663457261E-003 -0.27048578164144210        2.4334458594106234      -0.55000000000000004      -0.57254669701042726      -0.58915985763760470       0.57015869886452464     
           1   2.2354896959991821E-003  -2.1455930512543429        2.3567946366934573      -0.55000000000000004       0.39895179357908972       -3.5047574713961589E-002  0.91630187924433348     
           1   2.7584379725426045E-003  -1.4480371041865663        1.5966369958647320      -0.55000000000000004      -0.36548796191917832      -0.47498553186271014       0.80050439987127087     
           1   3.9399960003061452E-003 -0.49043205081848928        2.8794315386331855      -0.55000000000000004        1.0631669672580802E-003 -0.50724627145233070       0.86180049302243311     
           1   3.9509540085014283E-004 -0.83024291986705767        2.5471373425686417      -0.55000000000000004       -7.8302156768421824E-002   1.6797548727883898E-002  0.99678814930864212     
           1   2.3488895817015409E-003  -1.2058660901494622        2.7392942739805313      -0.55000000000000004      -0.16206868239907177       0.25699470801451785       0.95272633123996375     
           1   3.3534557385239694E-003  -1.8225174084306133        1.3980402994836201      -0.55000000000000004       0.48987086483386910       0.11752179996937727       0.86383746290542129     
           1   4.0089381779198074E-003  -1.5127493197761497        1.4692202405989536      -0.55000000000000004      -0.42429223377663755      -0.14479398116553660       0.89387404223137901     
           1   2.0854264783028986E-003  -1.1771222667577868        2.2040333288411209      -0.55000000000000004       0.12413898342686351       -7.1055706942705521E-002  0.98971743407126900     
           1   1.5269408613931557E-003  -2.0237840963231504        3.2573751442026482      -0.55000000000000004       0.29046093869123596       0.73527299676334168       0.61237738636012773     
           1   3.5261988773938047E-004  -1.0480059422251387        3.2343757448833341      -0.55000000000000004      -0.54509752553766500      -0.16859016127942950       0.82124664088962362     
           1   3.2649832467640527E-003 -0.87516780324911803        1.9794427538704422      -0.55000000000000004       0.44468910423893365      -0.18271208430255345       0.87685112466198711     
           1   2.8992713934831160E-003  -1.9624187283492251        1.9637619133096944      -0.55000000000000004      -0.45852336752785078      -0.10338159788561326       0.88264860881867169     
           1   5.0261501017290211E-004 -0.55673356107077621        2.1600816485551224      -0.55000000000000004      -0.15497263488163576       0.79331912116791026       0.58875143687911102     
           1   1.3360100033019684E-003 -0.78139004346737018        2.8738263659131942      -0.55000000000000004       -9.8480313258265534E-002  0.40795646066364349       0.90767458601821993     
           1   3.8511982945848011E-003 -0.38511582410881456        1.6063779027006495      -0.55000000000000004      -0.16938333504831826      -0.31462482695178473       0.93398099770470078     
           1   2.9994054464673736E-003  -1.6758650020531110        2.0972323317259076      -0.55000000000000004       0.37052286996386374      -0.57933359092471237       0.72600646915851896     
