energy_MeV,angle_deg,x_cm,y_cm,z_cm,cosz,etching_time_h,major_axis_um,minor_axis_um,depth_um,black_part,total_length_um,total_surface,projected_surface,developed,skipped_total
2.8239908007455794,77.33841648232362,-1.2441048226392055,3.505035944041254,-0.55,0.9756817302367359,2.83,8.19448024499849,7.526458243599898,2.4014698669854138,0.4083326754076053,8.194457088454307,57.344981065708524,48.46055736789185,True,0
0.40155334618074967,63.7594792694488,-0.6689870054152716,2.18677115189634,-0.55,0.8969459034724644,2.83,12.279433600425218,12.032786394601377,1.9566035447434398,0.20725344784596572,12.281839227837217,131.37286367911813,118.09850480775816,True,0
1.308414658810264,72.36816142912332,-1.5827331561346967,2.582553492790562,-0.55,0.953022497347315,2.83,11.485183537145529,10.35379406339537,5.9302297203857455,0.8463790093702042,11.485138676106512,137.36011738149915,93.4085849284004,True,0
3.1015252433820306,76.84622592159826,-1.5932621695324973,2.544709921522373,-0.55,0.9737628182267635,2.83,7.714697251195753,6.9538682105926135,2.024993805751734,0.33890554569087167,7.714674934662524,48.66691279438333,42.148955441480865,True,0
2.582043622554986,44.5171039316228,-1.189869393740869,3.0026441251889833,-0.55,0.701122152534568,2.83,1.4713090932704218,0.14778272638561002,0.022394898529588876,0.031863870888267955,1.484064769698553,0.18103125429197778,0.19749473598143902,False,0
3.1210708809580323,59.66110432196342,-1.406284900464476,1.453730781887371,-0.55,0.8630528492508431,2.83,8.195535371377826,2.2613778171736154,0.2638004185539269,0.02740603521338579,8.195532346999311,14.67821071083506,14.566946901242915,True,0
2.2791354346843873,55.24473301147674,-1.6562164505534553,2.811988144390665,-0.55,0.8215945367821041,2.83,10.026477679036732,3.4460025840114157,0.5526156509261815,0.06385397778062102,10.0264731332193,28.22830387218653,27.176766769988696,True,0
3.507828863348439,69.85464928530715,-0.4022896262446904,3.0591864878860333,-0.55,0.9388219446732488,2.83,7.1258302545679495,5.010526359567388,1.033094382203906,0.151362993964839,7.125825595525243,30.269931548982456,28.054254364175,True,0
4.621192116145867,69.97641771885779,-0.6611363169353325,3.221911907069073,-0.55,0.9395517696545214,2.83,4.814108893340909,1.5622063243333693,0.12471750744643315,0.010323639234934085,4.814106795561749,6.241998364443129,6.224276681086446,True,0
3.1391146717215657,50.61572995162148,-1.8307944243967846,2.439494068025399,-0.55,0.7729078029380325,2.83,1.3100409373924742,0.11850295485966778,0.015434128169595347,0.021195988437080353,1.3184626739177927,0.13516366862333226,0.14826433332856057,False,0
3.7935174788652493,69.78026124688562,-0.4989769929340839,2.1454692908312136,-0.55,0.9383740096881189,2.83,6.603317334221503,4.2642572249107005,0.7495883421033455,0.10364871801125897,6.603311686666931,23.426663747569943,22.14966650601778,True,0
5.197845175206495,60.16758068961777,-0.33950389304540013,3.517531507288096,-0.55,0.8674841148244677,2.83,1.0178298356111541,0.10627150242152225,0.015153080014502105,0.02166812406081483,1.0265655809705199,0.12057397891838474,0.13252648559613217,False,0
2.1379653201188953,77.73939871588817,-1.3849934900538663,3.254608011487129,-0.55,0.9771918310706054,2.83,9.344814391861457,8.774352019845256,3.3876462007087302,0.5906528878890536,9.344766451805846,81.05759297787229,64.4057317265071,True,0
1.0556147828945095,42.251185120474084,-1.4315156690145998,2.482233104061637,-0.55,0.6723821181508254,2.83,15.177396240529447,5.375846199206691,2.0654084335282947,0.299760958377084,15.67526872105503,69.1378412472469,64.61940236257388,True,0
2.11444731436794,58.61802551100076,-1.7734026815810575,2.5081713965978953,-0.55,0.8537146670153234,2.83,10.126067653643464,5.499194057035838,1.3112351484081128,0.17226706070776032,10.126063737238939,48.1126173122651,43.72178033872464,True,0
1.421611210949525,76.3217536662245,-1.0091044189625822,2.1196222218454914,-0.55,0.9716389710433904,2.83,10.947698194309652,10.273230801674204,5.508874953481825,0.9412010378318895,10.947640076212945,126.85270517359288,88.41739367081317,True,0
2.786890466345726,34.76129304902158,-0.2704857816414421,2.4334458594106234,-0.55,0.5701586988645246,2.83,2.904357197110394,0.4403606963821205,0.0909575514656331,0.0772657953687949,2.944858336459045,0.9371559404194744,1.0044965718748429,False,0
2.235489695999182,66.39129294722737,-2.145593051254343,2.3567946366934573,-0.55,0.9163018792443335,2.83,9.524227552500584,7.168287620869804,2.2087669582308433,0.3126997714638483,9.524219091195679,62.785196504164894,53.66116179017804,True,0
2.7584379725426045,53.17829602454758,-1.4480371041865663,1.596636995864732,-0.55,0.8005043998712709,2.83,1.1072790912957355,0.07511782452011001,0.0051910334956024075,0.00451218376202328,1.1089693108556733,0.0707063900611854,0.07868437219710972,False,0
3.939996000306145,59.51934720447041,-0.4904320508184893,2.8794315386331855,-0.55,0.8618004930224331,2.83,1.0750139028943968,0.07540455356639181,0.005160736231572071,0.005441830611887206,1.0770340682307256,0.06760099559784843,0.07574907261455155,False,0
0.39509540085014283,85.40662805463677,-0.8302429198670577,2.5471373425686417,-0.55,0.9967881493086421,2.83,13.188126479134471,13.1795721972198,2.4049547949693824,0.25914085909169565,13.186556293693096,157.84123868436913,138.49902451809496,True,0
2.348889581701541,72.31222522658412,-1.2058660901494622,2.7392942739805313,-0.55,0.9527263312399638,2.83,9.126176481186409,7.862832614970076,2.6594196687503846,0.40867219588114934,9.12615838321657,67.80553521461738,56.36288796568059,True,0
3.3534557385239694,59.75022265616158,-1.8225174084306133,1.39804029948362,-0.55,0.8638374629054213,2.83,4.630110416746961,0.7267711448127032,0.05865301717342451,0.006515350276369084,4.630109050972003,3.0868440866624214,3.2495194721172673,True,0
4.008938177919807,63.364168340362916,-1.5127493197761497,1.4692202405989536,-0.55,0.893874042231379,2.83,1.6259882054677655,0.13425290816431867,0.00481241002160419,0.0008237969931496502,1.6259916953893438,0.15876049883876275,0.17962651475207522,True,0
2.0854264783028986,81.77641428209213,-1.1771222667577868,2.204033328841121,-0.55,0.989717434071269,2.83,9.364334498727539,9.112671864438491,3.689986590253989,0.840409568434739,9.364225222266585,85.8988377600112,67.03421620704853,True,0
1.5269408613931557,37.76160270267604,-2.0237840963231504,3.257375144202648,-0.55,0.6123773863601277,2.83,1.4921168181676496,0.17595359495856233,0.031134042491272884,0.03562601014329213,1.5081616001081946,0.26561802710784793,0.2872499672684761,False,0
0.35261988773938047,55.209782690529885,-1.0480059422251387,3.234375744883334,-0.55,0.8212466408896236,2.83,10.622999300699618,10.234437050939043,1.2914862769790638,0.05575216401048357,10.623466855706868,92.30892718676549,86.81061557062068,True,0
3.2649832467640527,61.264818425624895,-0.875167803249118,1.9794427538704422,-0.55,0.8768511246619871,2.83,7.852739343299854,2.6601372531575738,0.33057453018915717,0.03572743903835771,7.852735521429531,16.79650983444962,16.45304009620469,True,0
2.899271393483116,61.96353287519314,-1.9624187283492251,1.9637619133096944,-0.55,0.8826486088186717,2.83,8.517175342053728,4.38144162134188,0.8178734429991427,0.1067624739758451,8.517171704238535,31.14642067163696,29.31500026406912,True,0
0.5026150101729021,36.0684563492953,-0.5567335610707762,2.1600816485551224,-0.55,0.588751436879111,2.83,9.339784101173883,7.1828714379153755,0.6427461865710079,0.0,9.33979889153568,51.05180616529249,52.833905999968906,True,0
1.3360100033019684,65.1859489483705,-0.7813900434673702,2.873826365913194,-0.55,0.9076745860182199,2.83,11.758018882962503,9.403634824364667,4.823261752292854,0.5730840618987938,11.758004858358268,120.30372720450562,86.89849384886645,True,0
